OBJECTID,ACRES,ZPREFIX,ZCASE,ZREVISION,ZYEAR,SPPREFIX,SPCASE,SPREVISION,SPYEAR,ZONING,REDEFINE1,DATE_APPRO,LABEL1,ORD_NUM,HISTORIC,GEN_ZONE,INSERT_DATE,UPDATE_DATE,ANID,TOD
1412922,2.31213397,Z,68, ,18, , , , ,WU,Z-68-18,1/9/2019,WU Code T4:3 EG*,G-6550, ,Commercial,2023/04/17 20:31:03+00,2023/07/27 23:16:48+00,66970,EG
1412923,2.65493308,Z,68, ,18, , , , ,WU,Z-68-18,1/9/2019,WU Code T5:5 EG*,G-6550, ,Commercial,2023/04/17 20:31:03+00,2023/07/27 23:16:48+00,66971,EG
1412924,2.77349028,Z,60, ,17, , , , ,WU,Z-60-17,1/10/2018,WU Code T5:7 MT*,G-6403, ,Commercial,2023/04/17 20:31:03+00,2023/07/27 23:16:48+00,66972,MT
1412925,60.47965555,Z,6, ,19, , , , ,RE-35,Z-6-19,11/6/2019,RE-35 DNS/WVR*,G-6636, ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66973, 
1412926,7.0960176,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66974, 
1412927,2.47157961,Z,104,D,75, , , , ,CP/BP,Z-104-75, ,CP/BP PCD*, , ,Industrial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66975, 
1412928,161.48179884,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67247, 
1412929,5.73009711,Z,17, ,14, , , , ,R1-6,Z-17-14,12-17-2014,R1-8*,G-5974, ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67248, 
1412930,0.5534742,Z, , , , , , , ,PAD-14, , ,PAD-14, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67249, 
1412931,6.05707604,Z,88, ,86, , , , ,C-2,Z-88-86, ,C-2 H-R*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67250, 
1412932,1.5800269,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67251, 
1412933,12.19802329,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67252, 
1412934,1.02334876,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67253, 
1412935,10.13055799,Z, , , , , , , ,PAD-15, , ,PAD-15, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67254, 
1412936,0.84268325,Z,82, ,98, , , , ,C-2,Z-82-98, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67255, 
1412937,2.15217529,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67407, 
1412938,55.30430305,Z,101, ,97, , , , ,R1-8,Z-101-97, ,R1-8 PRD*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67408, 
1412939,17.00420559,Z,66, ,96, , , , ,C-2,Z-66-96, ,C-2 PCD*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67409, 
1412940,7.46784589,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67410, 
1412941,47.9890939,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67411, 
1412942,27.58654067,Z,301,A,84, , , , ,R-2,Z-301-84, ,R-2 PCD*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67412, 
1412943,0.85660312,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67205, 
1412944,2.17428393,Z,105, ,05, , , , ,R1-6,Z-105-05,09-21-2005,R1-6 HP, ,HP,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67206, 
1412945,14783.9141429,Z,39, ,89, , , , ,RE-35,Z-39-89, ,RE-35 HP, ,HP,SF Residential,2023/04/17 20:31:04+00,2023/11/16 17:40:35+00,67207, 
1412946,0.93547718,Z,128, ,04, , , , ,R-5,Z-128-04, ,R-5 RI HP, ,HP,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67208, 
1412947,4.36594626,Z,289, ,84, , , , ,PCD,Z-289-84, ,PCD*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67209, 
1412948,2.42549116,Z,55, ,91, , , , ,C-2,Z-55-91, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67210, 
1412949,0.37865462,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67211, 
1412950,23.04741689,Z,49,B,75, , , , ,R1-18,Z-49-B-75, ,R1-18 PCD*, , ,SF Residential,2023/04/17 20:31:04+00,2024/11/05 22:06:23+00,67212, 
1412951,7.68193546,Z,101, ,07, , , , ,C-2,Z-101-07,12-19-2007,C-2*,G-5057, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67213, 
1412952,4.79859407,Z,28, ,02, , , , ,R1-18,Z-28-02, ,R1-18*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67214, 
1412953,0.22799953,Z,123, ,89, , , , ,C-2,Z-123-89, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67215, 
1412954,0.46960026,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67216, 
1412955,9.77133277,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67217, 
1412956,9.98953749,Z,45, ,94, , , , ,C-2,Z-45-94, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67218, 
1412957,174.74245241,Z, , , ,SP,42, ,84,R1-10,Z-SP-42-84, ,R1-10 SP*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67219, 
1412958,19.86972295,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66976, 
1412959,0.61052642,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66977, 
1412960,34.07902887,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:03+00,2024/03/14 15:24:51+00,66978, 
1412961,2.54750007,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:03+00,2024/11/27 00:08:52+00,66979, 
1412962,10.02781171,Z,40, ,15, , , , ,C-2,Z-40-15,11-18-2015,C-2, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66980, 
1412963,0.5329123,Z,79, ,75, , , , ,C-2,Z-79-75, ,C-2*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66981, 
1412964,1.57552886,Z,159, ,86, , , , ,P-1,Z-159-86, ,P-1*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66982, 
1412965,8.002128,Z,2, ,21, , , , ,R-4A,Z-2-21,9/08/2021,R-4A*,G-6890, ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67257, 
1412966,5.65476461,Z,2, ,21, , , , ,C-2,Z-2-21,9/08/2021,C-2*,G-6890, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67258, 
1412967,5.23313025,Z,25, ,21, , , , ,WU,Z-25-21,9/08/2021,WU Code T5:5 GW*,G-6887, ,Commercial,2023/04/17 20:31:04+00,2023/07/27 23:16:48+00,67259, GW
1412968,78.77356274,Z,50, ,99, , , , ,S-1,Z-50-99, ,S-1, , ,SF Residential,2023/04/17 20:31:04+00,2023/07/19 22:35:32+00,67260, 
1412969,1.09174389,Z, , , , , , , ,C-O, , ,C-O, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67261, 
1412970,9.97453736,Z,174, ,88, , , , ,R1-18,Z-174-88, ,R1-18*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67262, 
1412971,1.36,Z,13, ,22, , , , ,WU,Z-13-22, ,WU Code T4:2 EG HP*,G-7030,HP,Commercial,2023/04/17 20:31:04+00,2023/07/27 23:16:48+00,67263,EG
1412972,59.30790481,Z,178, ,99, , , , ,R1-8,Z-178-99, ,R1-8*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67264, 
1412973,0.70317371,Z,52, ,13, , , , ,R-5,Z-52-13, ,R-5*,G-5877, ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67413, 
1412974,65.06360137,Z, , , ,SP,3, ,00,IND.PK.,Z-SP-3-00,07-01-2015,IND.PK. SP*, , ,Industrial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67414, 
1412975,13.85878844,Z,14, ,15, , , , ,R-2,Z-14-15,09-30-2015,R-2*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67415, 
1412976,1.56431228,Z,104, ,87, , , , ,C-1,Z-104-87, ,C-1*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67416, 
1412977,2.25235554,Z,9, ,13,SP,5, ,13,C-2,Z-9-13,06-31-2013,C-2 SP*,G-5822, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67417, 
1412978,13.80132058,Z,114, ,92, , , , ,R1-6,Z-114-92, ,R1-6*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67418, 
1412979,2.28103562,Z,166, ,99, , , , ,C-2,Z-166-99,03-22-2000,C-2 HGT/WVR*,G-0000, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67419, 
1412980,3.58380983,Z,176, ,85, , , , ,C-2,Z-176-85, ,C-2 H-R*, , ,Commercial,2023/04/17 20:31:04+00,2024/02/28 17:39:36+00,67420, 
1412981,0.99286578,Z,1, ,10, , , , ,DTC-BCORE,Z-1-10,03-03-2010,DTC-Business Core HP*,G-5490,HP,Downtown Code,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67421, 
1412982,8.07627922, , , , , , , , ,R-4, , ,R-4*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67422, 
1412983,5.35186616,Z, , , ,SP,6, ,95,C-2,Z-SP-6-95, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67423, 
1412984,2.02161493,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67220, 
1412985,50.19430834,Z, , , , , , , ,R1-10, , ,R1-10, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67221, 
1412986,7.88084971,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67222, 
1412987,13.59254759,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67223, 
1412988,77.78660032,Z, , , , , , , ,R1-10, , ,R1-10, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67224, 
1412989,1.18830361,Z, , , , , , , ,R1-14, , ,R1-14, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67225, 
1412990,24.58836784,Z,136, ,99, , , , ,CP/GCP,Z-136-99,3/04/2020,CP/GCP*,G-6680, ,Industrial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67226, 
1412991,1.6308642,Z,63, ,01, , , , ,R-5,Z-63-01,10-10-2001,R-5*, , ,MF Residential,2023/04/17 20:31:04+00,2024/03/18 21:17:28+00,67227, 
1412992,2.91443365,Z,103, ,07, , , , ,C-3,Z-103-07,08-08-2007,C-3*,G-5041, ,Commercial,2023/04/17 20:31:04+00,2023/07/28 17:02:18+00,67228, 
1412993,3.9773265,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66983, 
1412994,16.1880183,Z,119, ,98, , , , ,S-1,Z-119-98, ,S-1, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66984, 
1412995,1.69401922,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66985, 
1412996,0.63261795,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66986, 
1412997,10.75744512,Z,6, ,16, , , , ,A-1,Z-6-16, ,A-1*,G-6183, ,Industrial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66987, 
1412998,0.59719864,Z,142, ,83, , , , ,P-1,Z-142-83, ,P-1*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66989, 
1412999,0.20922909,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66990, 
1413000,12.71235216,Z,109, ,97, , , , ,R-2,Z-109-97,3/22/17,R-2 PCD*,G-6294, ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66991, 
1413001,5.22558994,Z, , , ,SP,8, ,13,C-2,Z-SP-8-13,02-05-2014,C-2 SP*,G-5885&6, ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66992, 
1413002,61.03905798,Z,1, ,10, , , , ,DTC-VANB,Z-1-10,03-03-2010,DTC-Van Buren*,G-5490, ,Downtown Code,2023/04/17 20:31:04+00,2024/10/07 22:02:25+00,67265, 
1413003,5.29209275,Z,152, ,85, , , , ,R-4,Z-152-85, ,R-4*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67266, 
1413004,0.10329487,Z, , , , , , , ,C-2, , ,C-2 HP, ,HP,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67267, 
1413005,0.51702233,Z, , , ,SP,20, ,67,R-5,Z-SP-20-67, ,R-5 SP*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67268, 
1413006,0.20609361,Z,22, ,17, , , , ,R1-6,Z-22-17,9-6-17,R1-6 HP*,G-6351,HP,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67269, 
1413007,16.08766274,Z, , , , , , , ,C-2, , ,C-2 HRI, , ,Commercial,2023/04/17 20:31:04+00,2023/11/15 22:16:42+00,67270, 
1413008,14.5931163,Z,41, ,96, , , , ,R1-6,Z-41-96, ,R1-6*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67271, 
1413009,4.99732782,Z,7, ,05,SP,1, ,05,C-2,"7-05; SP-1-05",06-01-2005,C-2 SP*,G-4778, ,Commercial,2023/04/17 20:31:04+00,2024/09/03 22:19:47+00,67272, 
1413010,9.1402027,Z,78, ,89, , , , ,C-2,Z-78-89, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/11/30 17:45:44+00,67273, 
1413011,20.92475428,Z, , , ,SP,8, ,99,S-1,Z-SP-8-99, ,S-1 SP*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67395, 
1413012,1.17896859,Z,17, ,05, , , , ,R-4A,Z-17-05,06-01-2005,R-4A*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67396, 
1413013,9.0890877,Z,56, ,18, , , , ,R1-10,Z-56-18,2/06/2019,R1-10*,G-6556, ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67397, 
1413014,0.68647067,Z,18, ,14, , , , ,C-1,Z-18-14,11-05-2014,C-1*,G-5957, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67398, 
1413015,5.32393995,Z,119, ,99, , , , ,C-O/G-O,Z-119-99,11-17-1999,C-O/G-O*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67399, 
1413016,2.49378391,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67400, 
1413017,0.57196586,Z,53, ,02, , , , ,R-5,Z-53-02,10-02-2002,R-5 HP, ,HP,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67401, 
1413018,1.04693617,Z,93, ,86, , , , ,R-O,Z-93-86, ,R-O*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67402, 
1413019,5.14740837,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67403, 
1413020,0.46456219,Z,125, ,80, , , , ,P-1,Z-125-80, ,P-1*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67404, 
1413021,7.76794708,Z,83, ,89, , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67405, 
1413022,1.11154484,Z,8, ,01, , , , ,S-1,Z-8-01, ,S-1*, , ,SF Residential,2023/04/17 20:31:04+00,2024/09/27 22:12:42+00,67406, 
1413023,4.17921295,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66859, 
1413024,0.03164692,Z, , , ,SP,9, ,07,C-2,Z-SP-9-07,09-19-2007,C-2 SP*,G-4969, ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66860, 
1413025,9.87483139, ,ANX, ,14, , , , ,A-2,ANX 458,4/2/2014,A-2,G-5910, ,Industrial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66861, 
1413026,39.32401534,Z,119, ,74, , , , ,PAD-8,Z-119-74, ,PAD-8*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66862, 
1413027,40.12234343,Z,36, ,12, , , , ,PUD,Z-36-12,05-21-2013,PUD*,G-5802, ,PUD,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66863, 
1413028,20.5859753,Z,160, ,02, , , , ,R1-10,Z-160-02,04-02-2003,R1-10 PRD*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66864, 
1413029,0.71671729,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66865, 
1413030,2.04526867,Z, , , , , , , ,PAD-9, , ,PAD-9, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66866, 
1413031,19.10061838,Z,47, ,07, , , , ,C-2,Z-47-07,08-29-2007,C-2*,G-4947, ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66867, 
1413032,4.05044547,Z, , , ,SP,7, ,08,C-2,Z-SP-7-08, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66993, 
1413033,61.68865682, , , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66994, 
1413034,9.26712277,Z,124, ,03, , , , ,C-2,Z-124-03, ,C-2*, , ,Commercial,2023/04/17 20:31:03+00,2023/06/20 23:54:53+00,66995, 
1413035,0.01790024,Z, , , ,SP,3, ,96,R1-14,Z-SP-3-96, ,R1-14 SP*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66996, 
1413036,3.67909878,Z, , , , , , , ,S-2, , ,S-2, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66997, 
1413037,2.07215508,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66998, 
1413038,1.22058475,Z,103, ,01, , , , ,C-O,Z-103-01, ,C-O*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66999, 
1413039,1.8918274,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67274, 
1413040,0.52579499,Z, , , , , , , ,P-1, , ,P-1 HP, ,HP,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67275, 
1413041,0.27242196,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67276, 
1413042,8.11508099,Z,234, ,84, , , , ,R-3A,Z-234-84, ,R-3A*, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67277, 
1413043,34.19777503,Z,289,C,84,SP, , , ,RE-35,Z-289-84, ,RE-35 SP PCD*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67278, 
1413044,44.95403472,Z,155, ,01, , , , ,R1-6,Z-155-01,06-05-2002,R1-6 PCD*, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67279, 
1413045,1.92595959,Z,275,V,80, , , , ,C-1,Z-275-V-80, ,C-1 PCD*,G-0000, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67280, 
1413046,7.84021138,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67281, 
1413047,3.4880429,Z,145, ,07, , , , ,C-2,Z-145-07, ,C-2, , ,Commercial,2023/04/17 20:31:04+00,2023/07/27 22:02:29+00,67282, 
1413048,25.51262748,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67283, 
1413049,11.78113502,Z,69, ,93, , , , ,R-5,Z-69-93, ,R-5*, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67093, 
1413050,52.49005266,Z,148, ,82, , , , ,R-3,Z-148-82, ,R-3*, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67094, 
1413051,29.87829119,Z,139, ,00, , , , ,R1-10,Z-139-00, ,R1-10*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67095, 
1413052,7.38010619,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67096, 
1413053,0.24904017,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67097, 
1413054,3.41885484,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67098, 
1413055,8.24724045,Z,190, ,84, , , , ,PCD,Z-190-84, ,PCD*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67099, 
1413056,26.57426154,Z,8, ,83, , , , ,R1-6,Z-8-83, ,R1-6 PCD*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66868, 
1413057,0.6626668,Z,157, ,81, , , , ,C-1,Z-157-81, ,C-1*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66869, 
1413058,4.98003514,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66870, 
1413059,33.25417309,Z,104, ,93, , , , ,R1-10,Z-104-93, ,R1-10*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66871, 
1413060,0.49085254,Z,49, ,01, , , , ,R-2,Z-49-01,08-29-2001,R-2 PCD*,G-0000, ,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66872, 
1413061,1.08830885,Z, , , , , , , ,R-5, , ,R-5 HP, ,HP,MF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,66873, 
1413062,1.92127832,Z,333, ,82, , , , ,C-1,Z-333-82, ,C-1*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67000, 
1413063,0.15185688,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67001, 
1413064,48.54582413,Z,11, ,75, , , , ,R1-14,Z-11-75, ,R1-14 PCD*, , ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67002, 
1413065,4.7290654,Z,26, ,01, , , , ,C-2,Z-26-01,10-17-2001,C-2 PCD,G-0000, ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67003, 
1413066,10.03716747,Z,56, ,19, , , , ,C-2,Z-56-19,2/19/2020,C-2 M-R NBCOD*,G-6679, ,Commercial,2023/04/17 20:31:03+00,2023/07/27 21:06:40+00,67004,NBCOD
1413067,3.35549391,Z,42, ,18,SP,5, ,18,C-2,"Z-42-18; SP-5-18",10/3/2018,C-2 HGT/WVR SP*,G-6514, ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67005, 
1413068,0.83601372, , , , , , , , ,S-1,ANX 503,8/25/2021,S-1,G-6875, ,SF Residential,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67006, 
1413069,20.55234296,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:04+00,2024/07/02 17:48:04+00,67284, 
1413070,0.7868728,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67285, 
1413071,0.52845378,Z,314, ,83, , , , ,C-2,Z-314-83,02/08/1984,C-2*,G-2595, ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67286, 
1413072,1.21709378,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67287, 
1413073,1.62062474,Z, , , ,SP,12, ,84,C-2,Z-SP-12-84, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67288, 
1413074,14.71629125,Z,93, ,07, , , , ,S-1,Z-93-07,10-31-2007,S-1*, G-5014, ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67289, 
1413075,0.21560968,Z,58, ,83, , , , ,C-1,Z-58-83, ,C-1, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67290, 
1413076,7.30485014,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67291, 
1413077,4.9676437,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67292, 
1413078,0.9927249,Z,180, ,84, , , , ,C-2,Z-180-84, ,C-2*, , ,Commercial,2023/04/17 20:31:04+00,2023/04/17 20:31:04+00,67293, 
1413079,2.32294318,Z,116, ,81, , , , ,PCD,Z-116-81, ,PCD*, , ,SF Residential,2023/04/17 20:31:04+00,2023/11/16 17:17:04+00,67294, 
1413080,0.99242215,Z, , , ,SP,19, ,91,C-2,Z-SP-19-91, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:03+00,2023/04/17 20:31:03+00,67100, 
