GLOBALID,OBJECTID,ZONE_TYPE,ZONE_TYPE_DECODE,HEIGHT,FRONTAGE,FRONTAGE_DECODE,CONDITIONAL,ZONING,ZN_CASE_NUM,ZN_CASE_SUFFIX,ZN_CASE_YEAR,ZONE_CASE,EFF_DATE,ORDINANCE,PLAN,PLAN_NAME,INTO_UDO,COND_LINK,SHAPEAREA,SHAPELEN
{D7531157-A44E-4550-BBBA-E059D407F8ED},530574,R-4,Residential-4,,,,,R-4,36,A,1989,Z-36A-1989,1989/07/05 04:00:00+00,397ZC255,,,"20130901; TC-3-12; 151TC357",,259105.56149862,2242.21579910659
{D78A00F5-5E2C-47BA-87E9-9BE0EE404432},530575,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,16652.2869064256,518.228767161618
{D7935091-B502-44C2-9312-95948E72BFEA},530576,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,107476.75735622,2278.42445255357
{D7C85D39-49A5-449F-86E3-8EA77BA0D56D},530577,R-4,Residential-4,,,,,R-4,54,,1999,Z-54-1999,1999/09/07 04:00:00+00,628ZC462,,,"20130901; TC-3-12; 151TC357",,19207.8420711627,555.830870408367
{D8243590-3885-4F91-BF44-2F111597E850},530578,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,443230.184055116,3239.97657750142
{D8956427-F7D0-499F-AF8B-BE9505066EA4},530579,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,14589.3151468114,539.188710342748
{D8AA0883-628C-4ECF-B0B2-045ED2DE10F8},530580,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,22515.1788004534,642.826196951258
{D90D3F5F-757A-486E-88B4-8BA000C1358F},530581,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,6783.06707097241,401.869874531936
{D954D7BE-7139-4FB9-B7AC-601589EED247},530582,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,53,,1998,Z-53-1998,1998/06/02 04:00:00+00,339ZC434,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-053-98-ORD.pdf,24564.4265366129,630.627484315603
{D9E9CB5C-CE52-48F9-85CC-E94B901A65F4},530583,CM,Conservation Management,,,,,CM,41,,1984,Z-41-1984,1985/03/05 05:00:00+00,508ZC157,,,"20130901; TC-3-12; 151TC357",,77523.1065866574,2019.59154353004
{D9F5F1EA-9AE2-43EA-A353-B271CC900B19},530584,CX-,Commercial Mixed Use,4,,,-CU,CX-4-CU,2,,2022,Z-2-2022,2023/03/21 16:00:00+00,484ZC855,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-002-22-ORD.pdf,486674.467723471,4596.46010646878
{DA28631E-3239-468C-B754-9DF7DEB8B855},530585,R-1,Residential-1,,,,,R-1,,,,,,,,,"20130901; TC-3-12; 151TC357",,1556378.23963851,5076.89112105009
{DA411113-DAA8-4C1A-8C46-06B949D3B97B},530586,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,13,,2008,Z-13-2008,2008/02/05 05:00:00+00,349ZC614,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-013-08-ORD.pdf,11474.6120291849,524.262697576691
{DA59A971-03CA-4B66-9327-4861DC25BFA5},530587,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,1358667.76331505,5917.04902151786
{DA784791-A78E-4B37-ABE6-BA8741B98EEC},530588,DX-,Downtown Mixed Use,20,-SH,Shopfront,,DX-20-SH,27,D,2014,Z-27D-2014,2016/05/03 04:00:00+00,585ZC729,,,"20160503; Z-27D-14; 585ZC729",,63402.914165623,1029.24431418653
{DAA1D1BC-4E1B-4B41-AD9C-A294AD94B046},530589,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,35324.4615954564,777.465010019683
{DACE28CC-BF6A-4D16-AEE7-6328FF1497F5},530590,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,4,,1996,Z-4-1996,1996/03/05 05:00:00+00,837ZC384,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-004-96-ORD.pdf,82555.5687855288,1142.77703008123
{DAE39B31-BDB2-48D4-A1B8-CEA8A019E16A},530591,R-6,Residential-6,,,,,R-6,30,,1984,Z-30-1984,1984/03/20 04:00:00+00,305ZC135,,,"20130901; TC-3-12; 151TC357",,5770731.78869548,19966.6549378544
{DB6F0E09-2DE4-40F9-95F2-2ACD6A8ADAE7},530592,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,97783.9661739284,1610.89587305231
{DB832D20-CAE3-4252-BF4A-455062FFFCF9},530593,R-10,Residential-10,,,,,R-10,89,,1994,Z-89-1994,1995/02/21 05:00:00+00,564ZC359,,,"20130901; TC-3-12; 151TC357",,3012532.94186362,10774.4759399756
{DB8BD0C3-D390-4ACC-8E44-E24415C865B0},530594,RX-,Residential Mixed Use,4,,,-CU,RX-4-CU,57,,2022,Z-57-2022,2023/01/17 17:00:00+00,456ZC850,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-057-22-ORD.pdf,635199.534066334,4618.39550268102
{DBA53DED-7961-41CD-BB1B-D26B7C990251},530595,R-6,Residential-6,,,,,R-6,73,,1982,Z-73-1982,1983/03/01 05:00:00+00,074ZC116,,,"20130901; TC-3-12; 151TC357",,786690.597245429,4299.72446888281
{DC5DF31B-BED7-44C4-A5D9-D7F996B5AAD0},530596,RX-,Residential Mixed Use,3,-PK,Parkway,-CU,RX-3-PK-CU,62,,1995,Z-62-1995,1995/09/05 04:00:00+00,712ZC370,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-062-95-ORD.pdf,412139.584255741,2661.37752794602
{DC6643E5-5396-4EDF-B8EB-972414A63E44},530597,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,8,,1999,Z-8-1999,1999/07/20 04:00:00+00,599ZC459,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-008-99-ORD.pdf,93083.955256594,1352.2713288557
{DC737A98-064A-4FE7-BF9B-CC61DBA90DDC},530598,RX-,Residential Mixed Use,5,,,,RX-5,92,B,2022,Z-92B-2022,2024/05/02 04:00:00+00,615ZC878,,,New Bern SAP,,259676.693816461,2135.39667522073
{DD00371E-F9D1-4BA8-9432-3F38707F0BC7},530599,OX-,Office Mixed Use,3,-PL,Parking Limited,-CU,OX-3-PL-CU,73,,2000,Z-73-2000,2000/09/05 04:00:00+00,862ZC485,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-073-00-ORD.pdf,184521.673882647,1878.2800852511
{DD16194B-C0D3-4884-A032-309C18896D11},530600,IX-,Industrial Mixed Use,3,,,-CU,IX-3-CU,17,,2013,Z-17-2013,2013/08/06 04:00:00+00,218ZC692,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-017-13-ORD.pdf,829711.042582916,4514.55619069251
{DDCF454B-DEC9-4AA0-BD56-80F1235EA95F},530601,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,40,,2000,Z-40-2000,2000/06/06 04:00:00+00,809ZC481,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-040-00-ORD.pdf,32390.1864751868,747.906582366862
{DDE44296-4E68-481A-BD32-861A243D7948},530602,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,506412.757857404,3751.95459913224
{DDEB114B-184F-4EB3-8224-E1F79035848C},530603,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,75968.4174498231,1188.73632051818
{DE136B74-E041-4448-9CC3-B215FE2B3CE9},530604,R-10,Residential-10,,,,-CU,R-10-CU,111,,2000,Z-111-2000,2001/01/16 05:00:00+00,920ZC492,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-111-00-ORD.pdf,1219936.69885036,4684.8325410704
{DE1FAD25-562D-4D4B-A8B7-06FB26224923},530605,NX-,Neighborhood Mixed Use,5,,,,NX-5,92,C,2022,Z-92C-2022,2024/06/06 16:00:00+00,625ZC881,,,New Bern SAP,,125289.523286374,1605.88678583217
{DE221092-80E2-49B8-A393-A06EA8DB03CA},530606,IX-,Industrial Mixed Use,3,-PL,Parking Limited,,IX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,299093.138443741,2752.62263261333
{DE55D256-B0BA-41D9-B432-600BC2854ABF},530607,R-6,Residential-6,,,,-CU,R-6-CU,62,,2021,Z-62-2021,2022/10/18 16:00:00+00,430ZC846,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-062-21-ORD.pdf,49437.1485171459,896.470090508723
{DE5A6239-CD79-4260-8BB7-1C9744CCAB16},530608,R-4,Residential-4,,,,,R-4,70,,1968,Z-70-1968,1968/01/20 05:00:00+00,754ZC068,,,"20130901; TC-3-12; 151TC357",,1749016.28304188,6540.21549553157
{DECD82EB-ED5D-449D-B790-F883A4837287},530609,CX-,Commercial Mixed Use,7,-UL,Urban Limited,-CU,CX-7-UL-CU,25,,2012,Z-25-2012,2012/09/18 04:00:00+00,103ZC676,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-025-12-ORD.pdf,28203.294825242,742.240734387038
{DED93F67-5C43-4E64-BB4D-BED5838213A2},530610,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,83485.34073841,1231.38849701809
{DF3F66BF-1FC0-4325-877A-405959DDC6EE},530611,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,101497.271928469,1633.07455943972
{DFA07BB9-DC95-442A-A984-55D516E50AE4},530612,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,34,,1995,Z-34-1995,1995/06/06 04:00:00+00,651ZC365,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-034-95-ORD.pdf,60664.8002805388,1048.34686363941
{DFF71328-ED83-4AC8-A13E-D8CFD62AA521},530613,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,61,,2023,Z-61-2023,2024/06/04 04:00:00+00,638ZC885,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-061-23-ORD.pdf,89024.3273469112,1421.6598130674
{E0704627-8CCF-42AD-ADB6-52A14FEC330E},530614,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,475.8935957491,95.565881458723
{E09FA720-C34E-4101-9FC3-E93CDDAA9A32},530615,R-6,Residential-6,,,,-CU,R-6-CU,27,,2000,Z-27-2000,2000/04/04 04:00:00+00,760ZC477,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-027-00-ORD.pdf,1507559.53210251,6715.18506886923
{E12BA458-C224-41D6-A641-F4848266039F},530616,R-2,Residential-2,,,,,R-2,48,,2002,Z-48-2002,2002/10/15 04:00:00+00,311ZC525,,,"20130901; TC-3-12; 151TC357",,488724.961216142,2812.05025818734
{E1393275-0E93-45B5-980E-F2CD0DE4E506},530617,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,11498.3883138406,575.477019212085
{E2415BCC-2AF4-4651-98B8-5B166B2099D4},530618,IX-,Industrial Mixed Use,3,,,-CU,IX-3-CU,71,,1998,Z-71-1998,1998/09/01 04:00:00+00,405ZC440,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-071-98-ORD.pdf,185309.242954863,2595.475329243
{E29AFAF6-AF61-4787-8E04-2FD3FC4F3B53},530619,R-10,Residential-10,,,,-CU,R-10-CU,13,,1999,Z-13-1999,2000/06/06 04:00:00+00,809ZC481,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-013-99-ORD.pdf,953561.83641104,4251.4417959672
{E2AAE5E5-5F73-487B-9D9B-C2E630DF65A7},530620,OX-,Office Mixed Use,3,-PL,Parking Limited,,OX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,91331.9593268585,1334.21433229139
{E2AC34D9-EFF8-4F36-812E-DBAB32A2D405},530621,NX-,Neighborhood Mixed Use,3,-PL,Parking Limited,-CU,NX-3-PL-CU,37,,1992,Z-37-1992,1992/09/01 04:00:00+00,055ZC314,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-037-92-ORD.pdf,80032.3305090294,1118.19368538706
{E2BD8A66-2FEE-482C-9245-985CF95672F4},530622,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,30,,2021,Z-30-2021,2021/12/07 05:00:00+00,314ZC832,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-030-21-ORD.pdf,130847.11320653,1490.79051453774
{E32319BF-6ECB-4E9A-A60C-BE59764EE390},530623,PD,Planned Development,,,,,PD,58,,2000,Z-58-2000,2000/11/21 05:00:00+00,898ZC489,MP-1-00,Alexander Place,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-00-ORD.pdf,5819431.5425658,19133.4741920474
{E33D24B7-4D8B-4B45-B918-645A8A8D9F43},530624,R-1,Residential-1,,,,,R-1,,,,,,,,,"20130901; TC-3-12; 151TC357",,211219.317321939,2059.47094503408
{E34C862C-796A-4940-B300-07F95EE208FB},530625,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,205110.296716619,1831.44285572449
{E39A0940-7E5D-4A90-A166-532FA1ACD111},530626,RX-,Residential Mixed Use,3,-PK,Parkway,,RX-3-PK,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,761739.53873609,4289.60283456387
{E3DEF595-F6E8-4A33-9B3D-38496D6BA759},530627,OX-,Office Mixed Use,5,,,-CU,OX-5-CU,90,,1999,Z-90-1999,2000/01/04 05:00:00+00,709ZC470,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-090-99-ORD.pdf,90712.6666035245,1239.18459800357
{E3F55108-4747-4E96-B8ED-0FA5235820AA},530628,OX-,Office Mixed Use,3,-PL,Parking Limited,-CU,OX-3-PL-CU,10,,1998,Z-10-1998,1998/02/03 05:00:00+00,275ZC427,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-010-98-ORD.pdf,100283.959526668,1406.60451761441
{E4109890-F2B1-49A6-9CB8-A7787504F071},530629,OX-,Office Mixed Use,3,-DE,Detached,,OX-3-DE,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,24338.8405627389,657.425563117431
{E5ED34BF-D1EE-46AB-A6C6-B42362E89231},530630,IH,Heavy Industrial,,,,,IH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,92434.0092036831,1365.48271120066
{E690F53B-0253-45FA-9D14-86905937A337},530631,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,7140.52563754517,358.217321940024
{E6C6F4C1-8DE9-4EF9-B3C5-79E7337996BB},530632,R-6,Residential-6,,,,,R-6,36,,2022,Z-36-2022,2022/10/04 16:00:00+00,426ZC845,,,Rezoned after Citywide Rezoning,,57885.3231903444,955.386219670864
{E6E4A5ED-74E5-4CE9-8F55-2C6EB0D50401},530633,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,79127.0387671599,1267.68119250018
{E751D820-13A5-49A7-835A-CA23FCFEA30B},530634,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,29,,1995,Z-29-1995,1995/04/18 04:00:00+00,606ZC363,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-029-95-ORD.pdf,780523.967341354,4880.55916576694
{E7737B45-DC8E-4F82-B310-3E6D65ED32FA},530635,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,14,,1992,Z-14-1992,1992/04/07 04:00:00+00,945ZC307,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-014-92-ORD.pdf,137262.434383442,1516.24095598868
{E77E7EF1-8491-4A83-9A3D-3C6B907D786E},530636,CM,Conservation Management,,,,,CM,41,,1992,Z-41-1992,1992/11/17 05:00:00+00,102ZC318,,,"20130901; TC-3-12; 151TC357",,37489.9380037657,1051.54337889407
{E7BD8A5F-3BFE-43ED-A601-E13D913BEC59},530637,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,2045.23595216228,220.53819094365
{E7C8F8F6-64E2-49A1-A270-21523C71B5F6},530638,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,55,,1998,Z-55-1998,1998/08/04 04:00:00+00,382ZC438,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-055-98-ORD.pdf,489493.072184199,2747.95641541264
{E8139E39-8C3B-4529-8916-954C337C95B2},530639,OX-,Office Mixed Use,20,,,-CU,OX-20-CU,55,,2023,Z-55-2023,2024/09/03 04:00:00+00,664ZC890,,,,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-055-23-ORD.pdf,1427701.21521127,6016.15681422829
{E8141AF9-9C28-459E-94D5-13C5532F1BCB},530640,OX-,Office Mixed Use,3,-PK,Parkway,-CU,OX-3-PK-CU,35,,1987,Z-35-1987,1987/05/05 04:00:00+00,980ZC212,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-035-87-ORD.pdf,351135.293790048,2731.73385004039
{E84AB138-0DC8-44CB-823F-B176A8179AD0},530641,AP,Agricultural Productive,,,,,AP,,,,,,,,,"20130901; TC-3-12; 151TC357",,27456944.905727,29798.5656015985
{E8DD85D3-6F4A-469F-9EC2-CBD9E3C8B7DA},530642,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,129563.371451152,1514.15360381216
{E9056ED0-7942-473F-8DF4-8CA4E5290753},530643,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,23,,2016,Z-23-2016,2017/03/07 05:00:00+00,678ZC742,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-023-16-ORD.pdf,68329.4324725094,1062.74497781641
{E910433D-DD66-470A-A1C9-65CCBD8E0BFE},530644,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,561357.757886344,3703.07401122429
{E92252EC-5A52-4B42-8F76-5FDAA104F602},530645,RX-,Residential Mixed Use,4,,,,RX-4,29,,2015,Z-29-2015,2015/11/03 05:00:00+00,507ZC717,,,"20151103; Z-29-15; 507ZC717",,928030.363744259,4773.04164274837
{E9299677-618F-48F7-8126-C3F1D5358D4F},530646,CM,Conservation Management,,,,,CM,16,,1971,Z-16-1971,,,,,"20130901; TC-3-12; 151TC357",,339090.033094314,3674.29952688857
{E92E01E1-7E70-44A6-8456-84E4B78B8223},530647,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,650725.370438192,4410.25635646959
{E9BA5ED1-41DB-40BF-9B19-FA00C374A55C},530648,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,37345.5164131911,849.716989566655
{EA1D8E61-31C0-4E27-A71A-C9571812B949},530649,RX-,Residential Mixed Use,5,,,,RX-5,92,A,2022,Z-92A-2022,2024/04/04 04:00:00+00,608ZC876,,,New Bern SAP,,59817.8718929944,1100.39561487054
{EA4A8152-BFC0-4F67-8056-EAB2EFF3209D},530650,IX-,Industrial Mixed Use,3,-PL,Parking Limited,,IX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,125966.199930518,1623.19362937524
{EB0730F3-44E3-4B1A-BC18-BA5F7C842566},530651,CM,Conservation Management,,,,,CM,73,,1982,Z-73-1982,1983/03/01 05:00:00+00,074ZC116,,,"20130901; TC-3-12; 151TC357",,93276.0138185473,2124.14024120592
{EB6D726F-876A-4FFD-AC1D-8ACC237D4DD1},530652,R-4,Residential-4,,,,-CU,R-4-CU,109,,2000,Z-109-2000,2001/01/02 05:00:00+00,917ZC491,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-109-00-ORD.pdf,3758627.57019469,9081.83783398733
{ECF5D4D4-4E45-43DB-9763-913301795381},530653,R-1,Residential-1,,,,,R-1,38,,1973,Z-38-1973,1973/10/05 04:00:00+00,483ZC132,,,"20130901; TC-3-12; 151TC357",,168453.334174585,1778.87444855463
{ECFC44B4-6396-45F6-9E6D-14E58D3B30C8},530654,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,17091.2789725595,545.294085626391
{ECFE1491-FF78-46C9-BD71-4D00CB86CBAE},530655,OX-,Office Mixed Use,3,-PL,Parking Limited,,OX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,101477.751295281,1693.55421995209
{ED09B955-D73F-4705-AA3F-788284082E6E},530656,R-4,Residential-4,,,,,R-4,24,,1981,Z-24-1981,1981/02/17 05:00:00+00,587ZC77,,,"20130901; TC-3-12; 151TC357",,677316.23647768,5313.12821143908
{ED0AEA1F-8B4C-4317-B089-BA6011D521DB},530657,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,531624.179991446,4238.62036452992
{ED31585F-DFF3-4382-8887-A72212A567A0},530658,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,829331.096860934,4178.34686968173
{ED50FA1C-C178-43B7-9567-10EB897ADC2B},530659,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,7,,2020,Z-7-2020,2020/09/15 04:00:00+00,136ZC801,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-007-20-ORD.pdf,147681.807252055,1538.33758026704
{ED57EA42-0619-48CC-9D35-81E5583DB41D},530660,OX-,Office Mixed Use,3,-PK,Parkway,,OX-3-PK,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1148614.61816481,4449.36735152084
{EDA70C40-F64E-4CB3-91C5-F5E293A81A2D},530661,OP-,Office Park,4,,,-CU,OP-4-CU,92,,1995,Z-92-1995,1995/10/03 04:00:00+00,735ZC372,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-092-95-ORD.pdf,216499.171406166,2788.31715205822
{EDA8C0FA-5F31-4215-B975-50EC50F78C7E},530662,R-4,Residential-4,,,,-CU,R-4-CU,58,,2004,Z-58-2004,2005/01/04 05:00:00+00,761ZC562,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-04-ORD.pdf,1665209.85372877,6277.99095819092
{EDBC1445-501C-4E33-9834-A3541DECF23B},530663,R-10,Residential-10,,,,,R-10,92,C,2022,Z-92C-2022,2024/06/06 16:00:00+00,625ZC881,,,New Bern SAP,,41090.973209799,1816.40896731734
{EDC7A372-3B72-497B-93FA-2872509F0870},530664,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,142255278.558821,140165.142491763
{EE1D4B83-5F24-4479-9DD3-ACF0198BA647},530665,DX-,Downtown Mixed Use,7,-SH,Shopfront,,DX-7-SH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,395336.362531406,2951.70242665991
{EEA1CEE1-0382-49E3-82AE-A2B57D44741D},530666,IH,Heavy Industrial,,,,,IH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1069152.93963728,6003.08203483299
